SCRAPE_TIME,REQUEST_TIME,LISTING_NAME,LISTING_LINK,LISTING_USE,LISTING_ADDRESS,LISTING_DESCRIPTION,HAS_VIDEOS,HAS_VIRTUAL_TOUR,HAS_EMAIL,PRICE,PHONE_NUMBER,HAS_IMAGE,SPECIAL_TEXT
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,915 Glenwood,https://www.apartments.com/915-glenwood-atlanta-ga/39pskgd/,,"915 SE Glenwood Ave, Atlanta, GA 30316","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Clubhouse, Ceiling Fans, EV Charging",True,True,True,"$1,786 - 3,491",(470) 944-7187,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Skylark,https://www.apartments.com/the-skylark-atlanta-ga/lf299ze/,Studio,"1099 SE Boulevard, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Clubhouse, Business Center, Package Service, EV Charging",True,True,True,"$1,116 - 3,792",(470) 944-3706,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,RT Dairies,https://www.apartments.com/rt-dairies-atlanta-ga/k68g4m9/,Studio,"777 Memorial Dr, Atlanta, GA 30316","Dog & Cat Friendly, In Unit Washer & Dryer, Range, Patio, Ceiling Fans, Yard",True,True,True,"$1,404 - 4,913",(470) 944-6004,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Osprey,https://www.apartments.com/osprey-atlanta-ga/mlvsbcj/,Studio,"980 Howell Mill Rd, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Clubhouse",False,False,True,"$1,240 - 3,430",(470) 944-1626,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,55 Pharr,https://www.apartments.com/55-pharr-atlanta-ga/r3wfsw3/,,"55 Pharr Rd NW, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,749 - 1,799",(470) 944-7234,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Luna Upper Westside,https://www.apartments.com/luna-upper-westside-atlanta-ga/3t8jm3d/,Studio,"2265 Marietta Blvd NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",False,True,True,"$1,555 - 3,065",(470) 944-3135,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Smith and Porter,https://www.apartments.com/smith-and-porter-atlanta-ga/794bz8z/,,"210 Peters St NW, Atlanta, GA 30313","Dog & Cat Friendly, Pool, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Balcony, Ceiling Fans, Controlled Access, Granite Countertops",True,True,True,"$1,513 - 3,442",(470) 944-5931,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ashley Scholars Landing I,https://www.apartments.com/ashley-scholars-landing-i-atlanta-ga/4yzz92h/,Studio,"669 Atlanta Student Movement Blvd, Atlanta, GA 30314","Dog & Cat Friendly, Fitness Center, Pool, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Range",True,True,True,"$1,700 - 2,519",(470) 944-8309,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Live 8 West,https://www.apartments.com/live-8-west-atlanta-ga/p4j76es/,Studio,"871 3rd St NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Clubhouse, Maintenance on site, Business Center, Package Service, Gated",False,True,True,"$1,616 - 5,458",(470) 944-3890,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Ascent Peachtree,https://www.apartments.com/ascent-peachtree-atlanta-ga/6l06q0v/,Studio,"161 Peachtree Center Ave, Atlanta, GA 30303","Dog & Cat Friendly, Fitness Center, Pool, High-Speed Internet, Business Center, EV Charging, Rooftop Deck, Smoke Free",False,True,True,"$1,591 - 8,848",(470) 944-5474,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Lowery,https://www.apartments.com/the-lowery-atlanta-ga/mwxsv2h/,Studio,"900 Joseph E Lowery Blvd, Atlanta, GA 30318","Dog & Cat Friendly, Pool, Dishwasher, In Unit Washer & Dryer, Stainless Steel Appliances, Granite Countertops",True,True,True,"$1,294 - 2,290",(470) 264-5687,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,99 West Paces Ferry,https://www.apartments.com/99-west-paces-ferry-atlanta-ga/vy0ysgf/,,"99 W Paces Ferry Rd, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, Walk-In Closets, Clubhouse",True,True,True,"$2,915 - 17,062",(470) 944-9676,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Goat Farm,https://www.apartments.com/the-goat-farm-atlanta-ga/b2lvys9/,Studio,"1200 Foster St NW, Atlanta, GA 30318","Kitchen, In Unit Washer & Dryer, Maintenance on site, Microwave, Heat, Oven, Tub / Shower, Package Service",False,False,True,"$1,532 - 2,735",(470) 431-1440,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Elden Galleria,https://www.apartments.com/the-elden-galleria-atlanta-ga/dkx40mh/,Studio,"800 SE Galleria Pky, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$2,156 - 22,667",(706) 709-0725,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Bexley Powers Ferry,https://www.apartments.com/bexley-powers-ferry-atlanta-ga/nghzmwm/,,"1945 Powers Ferry Rd SE, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,579 - 2,352",(877) 561-4407,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Overture Powers Ferry 55+ Active Adult Apa...,https://www.apartments.com/overture-powers-ferry-55-active-adult-apa-atlanta-ga/edc4bgm/,,"1927 Powers Ferry Rd, Atlanta, GA 30067","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Balcony",False,False,True,"$1,769 - 3,809",(470) 944-7837,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Gables Vinings Village,https://www.apartments.com/gables-vinings-village-atlanta-ga/gcxt9dy/,Studio,"2735 Paces Ferry Rd, Atlanta, GA 30339","Dog & Cat Friendly, Fitness Center, Pool, Grill, Business Center, EV Charging",False,True,True,"$1,960 - 6,174",(470) 944-7386,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Bexley Summerhill,https://www.apartments.com/bexley-summerhill-atlanta-ga/ldcnyed/,Studio,"720 Hank Aaron Dr SE, Atlanta, GA 30315","Dog & Cat Friendly, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Balcony, Range, Maintenance on site",True,True,True,"$1,259 - 2,121",(877) 540-7714,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Vibe at Echo Street West,https://www.apartments.com/vibe-at-echo-street-west-atlanta-ga/xykgkvm/,Studio,"750 Echo St NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,True,True,"$1,452 - 4,060",(470) 279-5513,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Maverick Flats,https://www.apartments.com/the-maverick-flats-atlanta-ga/kpsw7tc/,Studio,"72 Milton Ave, Atlanta, GA 30315","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Package Service, Courtyard",True,True,True,"$1,265 - 2,546",(470) 944-3818,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,555 Boulevard,https://www.apartments.com/555-boulevard-atlanta-ga/0m276n1/,,"555 Boulevard NE, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Kitchen, In Unit Washer & Dryer, Microwave",False,False,True,"$1,073 - 2,556",(517) 883-2535,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Vivian,https://www.apartments.com/the-vivian-atlanta-ga/tpy99n9/,Studio,"1246 Allene Ave SW, Atlanta, GA 30310","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Balcony, Stainless Steel Appliances, Granite Countertops, EV Charging",True,True,True,"$1,470 - 2,185",(470) 944-9053,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Sora at Spring Quarter,https://www.apartments.com/sora-at-spring-quarter-atlanta-ga/xw5vxqq/,Studio,"1000 Spring St, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,False,True,"$1,707 - 7,655",(817) 859-6054,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Argos Apartments,https://www.apartments.com/the-argos-apartments-atlanta-ga/d9z3zwl/,,"841 Killian St SE, Atlanta, GA 30316","Dog & Cat Friendly, Pool, Clubhouse, Maintenance on site, Controlled Access, Elevator, Washer & Dryer Hookups, EV Charging",False,True,True,"$1,704 - 3,417",(470) 819-5673,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Bryn House,https://www.apartments.com/bryn-house-atlanta-ga/7drmfgy/,,"2490 N Druid Hills Rd, Atlanta, GA 30329","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Kitchen, In Unit Washer & Dryer, Clubhouse, Balcony",False,False,True,"$1,714 - 3,897",(470) 670-0539,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Hanover Midtown,https://www.apartments.com/hanover-midtown-atlanta-ga/jtbq9z4/,Studio,"1230 W Peachtree St NW, Atlanta, GA 30309","Cat Friendly, Dishwasher, Kitchen",False,False,True,"$1,716 - 4,852",(770) 746-7592,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Westbound at The Works,https://www.apartments.com/westbound-at-the-works-atlanta-ga/p5fr48v/,,"1299 Chattahoochee Ave, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Refrigerator, Kitchen, In Unit Washer & Dryer, Balcony, Microwave",False,False,True,"$1,811 - 3,890",(470) 823-8199,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Gibson by Radius,https://www.apartments.com/gibson-by-radius-atlanta-ga/fzk3j7r/,Studio,"982 Memorial Dr SE, Atlanta, GA 30316","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, Clubhouse, Stainless Steel Appliances, Grill, Ceiling Fans, Elevator",False,True,True,"$1,405 - 3,570",(470) 885-8995,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Broadstone 2Thirty,https://www.apartments.com/broadstone-2thirty-atlanta-ga/wlkjd8j/,Studio,"230 Martin Luther King Jr Dr SE, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, In Unit Washer & Dryer, Stainless Steel Appliances, Business Center, Hardwood Floors",True,True,True,"$1,275 - 3,250",(470) 944-7240,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Lumen Briarcliff,https://www.apartments.com/lumen-briarcliff-atlanta-ga/pqrcbkv/,Studio,"3070 Briarcliff Rd NE, Atlanta, GA 30329","Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Balcony, Maintenance on site",False,False,True,"$1,605 - 3,085",(765) 507-2447,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Bellamy Executive Park,https://www.apartments.com/bellamy-executive-park-atlanta-ga/fnzvlwv/,Studio,"50 Executive Park South NE, Atlanta, GA 30324","Dog & Cat Friendly, Kitchen, Heat, Tub / Shower, Courtyard, Fireplace, EV Charging",False,False,True,"$1,720 - 2,765",(854) 205-5710,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Story Riverside,https://www.apartments.com/story-riverside-atlanta-ga/xqx5z2p/,,"5900 Campbellton Rd SW, Atlanta, GA 30336","Dog & Cat Friendly, Fitness Center, Pool, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Oven",True,True,True,"$1,519 - 2,430",(833) 415-2600,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Grace Residences,https://www.apartments.com/the-grace-residences-atlanta-ga/4pvsk5k/,,"395 Northyards Blvd NW, Atlanta, GA 30313","Fitness Center, Pool, Refrigerator, Kitchen, Clubhouse, Heat, Oven, Tub / Shower",False,False,True,Call for Rent,(470) 673-7892,False,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,MAA Brookwood,https://www.apartments.com/maa-brookwood-atlanta-ga/h2xet33/,Studio,"40 Peachtree Valley Rd NE, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, Clubhouse, Maintenance on site, Property Manager on Site, Grill",True,True,True,"$1,353 - 4,153",(470) 944-9473,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Tens on West,https://www.apartments.com/tens-on-west-atlanta-ga/2b9ccnc/,Studio,"1010 W Peachtree St NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",False,False,True,"$1,408 - 8,667",(470) 407-6217,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Heights at Dunwoody,https://www.apartments.com/the-heights-at-dunwoody-atlanta-ga/648lqnr/,,"2103 Asbury Sq, Atlanta, GA 30346","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,450 - 3,775",(888) 565-0761,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,77 12th Street,https://www.apartments.com/77-12th-street-atlanta-ga/y50prst/,Studio,"77 12th St NE, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Maintenance on site, Controlled Access, Concierge",True,True,True,"$1,736 - 4,606",(470) 944-5161,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Skyhouse South,https://www.apartments.com/skyhouse-south-atlanta-ga/b1pebl9/,Studio,"100 6th St, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,340 - 3,850",(470) 944-5851,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,92 West Paces,https://www.apartments.com/92-west-paces-atlanta-ga/mg90m2j/,,"92 W Paces Ferry Rd NW, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, Clubhouse, Range, Heat, Property Manager on Site, Tub / Shower",True,True,True,"$1,739 - 6,319",(470) 944-6369,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Willowest in Lindbergh,https://www.apartments.com/willowest-in-lindbergh-atlanta-ga/plg19fs/,Studio,"485 Lindbergh Pl NE, Atlanta, GA 30324","Dog & Cat Friendly, In Unit Washer & Dryer, Walk-In Closets, Balcony, Disposal, Microwave, CableReady, High-Speed Internet, Stainless Steel Appliances",True,True,True,"$1,150 - 3,739",(470) 944-6163,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,AMLI Arts Center,https://www.apartments.com/amli-arts-center-atlanta-ga/7wpme4x/,Studio,"1240 W Peachtree St, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$2,324 - 5,140",(470) 944-1646,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Flats at Ponce City Market,https://www.apartments.com/flats-at-ponce-city-market-atlanta-ga/qxxg5ky/,Studio,"675 Ponce de Leon Ave NE, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Balcony",True,True,True,"$1,657 - 7,047",(470) 460-8338,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Whitney,https://www.apartments.com/the-whitney-atlanta-ga/68lpl2t/,,"5555 Roswell Rd, Atlanta, GA 30342","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Kitchen, In Unit Washer & Dryer, Clubhouse, Stainless Steel Appliances",True,True,True,"$1,159 - 2,559",(844) 988-1308,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Hawthorne Gates,https://www.apartments.com/hawthorne-gates-atlanta-ga/k1803fc/,,"7200 Peachtree Dunwoody Rd NE, Atlanta, GA 30328","Dog & Cat Friendly, Fitness Center, Range, Maintenance on site, High-Speed Internet, Grill, Online Services, Washer & Dryer Hookups, Smoke Free",True,True,True,"$1,246 - 2,540",(470) 625-5807,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Westmar Student Lofts,https://www.apartments.com/westmar-student-lofts-atlanta-ga/mdpnvvl/,,"800 W Marietta St, Atlanta, GA 30318","Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Clubhouse, Range",True,True,True,"$899 - 1,194",(678) 833-1014,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Arrive Buckhead,https://www.apartments.com/arrive-buckhead-atlanta-ga/3lmggje/,,"740 Sidney Marcus Blvd NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,255 - 3,025",(470) 944-5602,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Elliot Apartments on Abernathy,https://www.apartments.com/elliot-apartments-on-abernathy-atlanta-ga/xl3cfhm/,,"550 Abernathy Rd NE, Atlanta, GA 30328","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,352 - 5,309",(470) 778-4255,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Marquis at Buckhead,https://www.apartments.com/marquis-at-buckhead-atlanta-ga/vf5xtff/,,"214 Colonial Homes Dr NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Refrigerator, Kitchen, Walk-In Closets, Clubhouse, Balcony",True,True,True,"$1,279 - 3,339",(470) 944-1608,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Local on 14th,https://www.apartments.com/the-local-on-14th-atlanta-ga/yb62jqr/,Studio,"455 14th St NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Kitchen, In Unit Washer & Dryer, Clubhouse, Stainless Steel Appliances, Business Center",False,True,True,"$1,318 - 8,270",(470) 264-9834,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Bryant at Buckhead Village,https://www.apartments.com/the-bryant-at-buckhead-village-atlanta-ga/hpnsm32/,Studio,"400 Pharr Rd NE, Atlanta, GA 30305","Dog & Cat Friendly, Fitness Center, Pool, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,512 - 6,161",(470) 944-6677,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Azure on The Park,https://www.apartments.com/azure-on-the-park-atlanta-ga/kcck9b9/,Studio,"1020 Piedmont Ave NE, Atlanta, GA 30309","Dog & Cat Friendly, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Balcony",True,True,True,"$1,751 - 6,020",(424) 732-3059,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Overture Buckhead South 55+ Apartment Homes,https://www.apartments.com/overture-buckhead-south-55-apartment-homes-atlanta-ga/et2wkbq/,,"658 Lindbergh Dr NE, Atlanta, GA 30324","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,False,True,"$1,744 - 3,775",(470) 944-7355,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Alexan on 8th,https://www.apartments.com/alexan-on-8th-atlanta-ga/gth1z3x/,Studio,"880 W Peachtree St NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$1,986 - 4,026",(470) 944-8061,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,AMLI Lenox,https://www.apartments.com/amli-lenox-atlanta-ga/94xq484/,,"3478 Lakeside Dr NE, Atlanta, GA 30326","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$1,658 - 8,623",(470) 670-0282,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Cortland Oleander,https://www.apartments.com/cortland-oleander-atlanta-ga/49hpxfk/,Studio,"10 Executive Park W, Atlanta, GA 30329","Dog & Cat Friendly, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",False,True,True,"$1,475 - 3,071",(470) 737-9507,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Link Apartments® Grant Park,https://www.apartments.com/link-apartments-grant-park-atlanta-ga/cgqth4f/,,"730 Glenwood Ave, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, In Unit Washer & Dryer, Walk-In Closets, Clubhouse, Range",False,False,True,"$1,335 - 3,597",(470) 279-6138,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Hadley,https://www.apartments.com/the-hadley-atlanta-ga/sfc95b6/,Studio,"770 Juniper St NE, Atlanta, GA 30308","Dog Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Balcony",True,True,True,"$1,996 - 6,221",(470) 552-6149,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Victory At Summerhill,https://www.apartments.com/victory-at-summerhill-atlanta-ga/vchw96f/,Studio,"100 Fulton St SE, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Clubhouse",True,True,True,"$1,269 - 1,954",(470) 944-5099,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Alton East,https://www.apartments.com/alton-east-atlanta-ga/3zycgsg/,Studio,"777 Memorial Dr Ste #7000, Atlanta, GA 30316","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Balcony",True,True,True,"$1,309 - 4,487",(470) 552-6257,True,Discounts
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Indie Apartments,https://www.apartments.com/the-indie-apartments-atlanta-ga/59980fp/,,"628 Edgewood Ave NE, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$3,150 - 14,591",(470) 823-7035,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Nomia,https://www.apartments.com/nomia-atlanta-ga/q0ct2jz/,Studio,"1382 Peachtree St NE, Atlanta, GA 30309","Dog & Cat Friendly, Balcony, Stainless Steel Appliances, Controlled Access, Hardwood Floors, Concierge, EV Charging, Rooftop Deck",False,True,True,"$1,700 - 4,795",(404) 737-7462,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,NOVEL West Midtown by Crescent Communities,https://www.apartments.com/novel-west-midtown-by-crescent-communities-atlanta-ga/6lv1r8v/,Studio,"1330 Fairmont Ave NW, Atlanta, GA 30318","Dog & Cat Friendly, Fitness Center, Pool, Kitchen, Walk-In Closets, Clubhouse, Balcony, Microwave",True,True,True,"$1,717 - 3,515",(470) 264-5723,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Theory Interlock,https://www.apartments.com/theory-interlock-atlanta-ga/30x356f/,Studio,"1040 Northside Dr NW, Atlanta, GA 30312","Dog & Cat Friendly, Fitness Center, Pool, Courtyard",False,True,True,"$1,299 - 1,869",(470) 944-7104,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Iris O4W,https://www.apartments.com/iris-o4w-atlanta-ga/esp1efn/,Studio,"652 Angier Ave, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Clubhouse, Balcony",True,True,True,"$1,960 - 4,130",(470) 944-9079,True,2 Months Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Maverick Townhomes,https://www.apartments.com/the-maverick-townhomes-atlanta-ga/v0h1dsg/,,"45 Boynton Ave, Atlanta, GA 30315","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",True,True,True,"$2,725 - 3,425",(470) 944-3139,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Crest on Peachtree,https://www.apartments.com/crest-on-peachtree-atlanta-ga/2mpprxb/,Studio,"710 Peachtree St NE, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Refrigerator, Walk-In Closets, Clubhouse, Business Center, Gated, Laundry Facilities",True,True,True,"$1,005 - 1,904",(470) 944-1697,True,1 Month Free
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,The Registry on the Park,https://www.apartments.com/the-registry-on-the-park-atlanta-ga/3qh4j7f/,Studio,"207 13th St NE, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Walk-In Closets",False,True,True,"$1,724 - 8,209",(470) 944-7822,True,
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,Atlantic House,https://www.apartments.com/atlantic-house-atlanta-ga/ymgv8pt/,Studio,"1163 W Peachtree St NW, Atlanta, GA 30309","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, Kitchen, In Unit Washer & Dryer, Clubhouse",True,True,True,"$1,726 - 8,659",(470) 944-6124,True,Specials
2024-01-31 11:17 AM EST,2024-01-31 11:31 AM EST,North and Line Apartments,https://www.apartments.com/north-and-line-apartments-atlanta-ga/vpxkx9g/,,"385 N Angier Ave NE, Atlanta, GA 30308","Dog & Cat Friendly, Fitness Center, Pool, Dishwasher, Refrigerator, In Unit Washer & Dryer, Walk-In Closets, Clubhouse",True,True,True,"$2,240 - 5,000",(470) 944-3573,True,
